1,GOPHeader,n_GOPHeader;f_drop_frame_flag;f_time_code_hours;f_time_code_minutes;f_marker_bit;f_time_code_seconds;f_time_code_pictures;f_closed_gop;f_broken_link
1,VODClientListener1,n_VODClientListener1;f_this$0;m_actionPerformed
1,ScreenPanel,n_ScreenPanel;f_borderLayout1;f_col1;f_col2;f_screenimg;f_imgw;f_imgh;m_clearscreen;m_drawBar;m_jbInit;m_paint;m_setImage;m_setImageSize;m_update
1,GOP,n_GOP;f_numofpic;f_instream;f_picture;f_header;f_store;f_time;f_type;f_TIME;f_FRAME;m_clearnumofpic;m_getnumofpic;m_read_gop;m_setstream
1,MacroHeader,n_MacroHeader;f_macroblock_address_increment;f_macroblock_type;f_quantizer_scale;f_motion_horizontal_foward_code;f_motion_horizontal_foward_r;f_motion_vertical_foward_code;f_motion_vertical_foward_r;f_motion_horizontal_backward_code;f_motion_horizontal_backward_r;f_motion_vertical_backward_code;f_motion_vertical_backword_r;f_coded_block_pattern;f_slice_start_code;f_slice_quantizer_scale;f_extra_bit_slice;f_extra_information_slice;f_dc_dct_pred;f_PMV;f_pattern_code;f_MBAreset
1,VODClientListener2,n_VODClientListener2;f_this$0;m_actionPerformed
1,Block,n_Block;f_in;f_fault;f_quiet;f_store;f_header;f_ERROR;f_DClumtab0;f_DClumtab1;f_DCchromtab0;f_DCchromtab1;f_DCTtabfirst;f_DCTtabnext;f_DCTtab0;f_DCTtab1;f_DCTtab2;f_DCTtab3;f_DCTtab4;f_DCTtab5;f_DCTtab6;m_getDCchrom;m_getDClum;m_getinterblock;m_getintrablock;m_read_block;m_setstream
1,DataStore,n_DataStore;f_sequence;f_gop;f_picture;f_macro;f_current_pf;f_prev_disp_time;f_wait_time;f_rate_control;f_intra_quantizer_matrix;f_non_intra_quantizer_matrix;f_non_intra;f_skip;f_scount;f_bp;f_clkblock;f_temp_matrix;f_old_quantizer;f_MBA;f_MBAMax;f_current;f_frame;f_screen;f_zig_zag_scan;f_default_intra_quantizer_matrix;f_frame_skip;m_MBAinc;m_change_quantierscale;m_clearblock;m_clearprevdisptime;m_decodeblock;m_exchangeIframe;m_exchangePframe;m_exchangeframe;m_getMBA;m_getbackward_r_size;m_getblock;m_getforward_r_size;m_getfull_pel_backward_vector;m_getfull_pel_forward_vector;m_getmacroblock_type;m_getpicture_coding_type;m_getquant_scale;m_newframe;m_newslice;m_newsquence;m_resetMBA;m_resetpastdct;m_setgopheader;m_setmacroheader;m_setnonintra;m_setpictureheader;m_setratecontrol;m_setsequenceheader;m_showIframe;m_showPframe;m_showframe;m_skipblock;m_startnewpicture
1,FrameImage,n_FrameImage;f_Y;f_Cb;f_Cr;f_IY;f_ICb;f_ICr;f_PY;f_PCb;f_PCr;f_tempY;f_tempC;f_imagepixel;f_ysize;f_csize;f_mb_width;f_mb_height;f_width;f_height;f_chrom_width;f_idct;f_prev;f_source;f_currentImg;f_MAXYSIZE;f_MAXCSIZE;f_clp;f_clpR;f_clpG;f_clpB;f_taY;f_taCr1;f_taCr2;f_taCb1;f_taCb2;m_addblock;m_average;m_chrom_average;m_exchangepicture;m_getIImage;m_getImage;m_getImage;m_getPImage;m_newsequence;m_recon;m_recon_chrom;m_recon_chrom_down;m_recon_chrom_right;m_recon_chrom_rightdown;m_recon_down;m_recon_right;m_recon_rightdown;m_reconstruct;m_startnewpicture
1,BorderPanel,n_BorderPanel;f_border;f_col1;f_col2;f_screenimg;f_imgw;f_imgh;m_clearscreen;m_insets;m_paint;m_setImage;m_setImageSize;m_update
