1,RecordNumberBinding,n_RecordNumberBinding;m_entryToObject;m_objectToEntry;m_entryToRecordNumber;m_recordNumberToEntry
1,EntryBinding,n_EntryBinding;m_entryToObject;m_objectToEntry
1,ByteArrayBinding,n_ByteArrayBinding;f_ZERO_LENGTH_BYTE_ARRAY;m_entryToObject;m_objectToEntry
1,EntityBinding,n_EntityBinding;m_entryToObject;m_objectToKey;m_objectToData
1,SerialSerialBinding,n_SerialSerialBinding;f_keyBinding;f_dataBinding;m_entryToObject;m_objectToKey;m_objectToData;m_entryToObject;m_objectToKey;m_objectToData
1,SerialInput,n_SerialInput;f_classCatalog;f_classLoader;m_readClassDescriptor;m_resolveClass
1,ClassCatalog,n_ClassCatalog;m_close;m_getClassID;m_getClassFormat
1,SerialBinding,n_SerialBinding;f_classCatalog;f_baseClass;m_getBaseClass;m_getClassLoader;m_entryToObject;m_objectToEntry
1,StoredClassCatalog,n_StoredClassCatalog;f_REC_LAST_CLASS_ID;f_REC_CLASS_FORMAT;f_REC_CLASS_INFO;f_LAST_CLASS_ID_KEY;f_db;f_classMap;f_formatMap;f_writeLockMode;f_cdbMode;m_hook_getLockMode;m_close;m_getClassID;m_getClassFormat;m_getClassFormat;m_getClassInfo;m_putClassInfo;m_hook_commitTransaction;m_incrementID;f_classID;f_classFormat;m_toDbt;m_setClassID;m_getClassID;m_getClassFormat;m_setClassFormat;m_areClassFormatsEqual;f_ZERO_LENGTH_BYTE_ARRAY;m_getBytes;m_getObjectBytes
1,TupleSerialBinding,n_TupleSerialBinding;f_dataBinding;m_entryToObject;m_objectToKey;m_objectToData;m_entryToObject;m_objectToKey;m_objectToData
1,TupleSerialMarshalledBinding,n_TupleSerialMarshalledBinding;m_entryToObject;m_objectToKey;m_objectToData
1,SerialSerialKeyCreator,n_SerialSerialKeyCreator;f_primaryKeyBinding;f_dataBinding;f_indexKeyBinding;m_createSecondaryKey;m_nullifyForeignKey;m_createSecondaryKey;m_nullifyForeignKey
1,SerialOutput,n_SerialOutput;f_STREAM_HEADER;f_classCatalog;m_writeClassDescriptor;m_getStreamHeader
1,TupleSerialKeyCreator,n_TupleSerialKeyCreator;f_dataBinding;m_createSecondaryKey;m_nullifyForeignKey;m_createSecondaryKey;m_nullifyForeignKey
1,TupleSerialMarshalledKeyCreator,n_TupleSerialMarshalledKeyCreator;f_binding;f_keyName;m_createSecondaryKey;m_nullifyForeignKey
1,SerialBase,n_SerialBase;f_outputBufferSize;m_setSerialBufferSize;m_getSerialBufferSize;m_getSerialOutput
1,FloatBinding,n_FloatBinding;f_FLOAT_SIZE;m_entryToObject;m_objectToEntry;m_getTupleOutput;m_entryToFloat;m_floatToEntry;m_sizedOutput
1,CharacterBinding,n_CharacterBinding;f_CHAR_SIZE;m_entryToObject;m_objectToEntry;m_getTupleOutput;m_entryToChar;m_charToEntry;m_sizedOutput
1,TupleBinding,n_TupleBinding;f_primitives;m_addPrimitive;m_entryToObject;m_objectToEntry;m_entryToObject;m_objectToEntry;m_getPrimitiveBinding
1,IntegerBinding,n_IntegerBinding;f_INT_SIZE;m_entryToObject;m_objectToEntry;m_getTupleOutput;m_entryToInt;m_intToEntry;m_sizedOutput
1,TupleInputBinding,n_TupleInputBinding;m_entryToObject;m_objectToEntry
1,TupleTupleKeyCreator,n_TupleTupleKeyCreator;m_createSecondaryKey;m_nullifyForeignKey;m_createSecondaryKey;m_nullifyForeignKey
1,TupleInput,n_TupleInput;m_readString;m_readChar;m_readBoolean;m_readByte;m_readShort;m_readInt;m_readLong;m_readFloat;m_readDouble;m_readUnsignedByte;m_readUnsignedShort;m_readUnsignedInt;m_readUnsignedLong;m_readBytes;m_readChars;m_readBytes;m_readChars;m_readString;m_readString
1,BooleanBinding,n_BooleanBinding;f_BOOLEAN_SIZE;m_entryToObject;m_objectToEntry;m_getTupleOutput;m_entryToBoolean;m_booleanToEntry;m_sizedOutput
1,TupleBase,n_TupleBase;f_outputBufferSize;m_setTupleBufferSize;m_getTupleBufferSize;m_getTupleOutput;m_outputToEntry;m_inputToEntry;m_entryToInput;m_newOutput;m_newOutput
1,TupleOutput,n_TupleOutput;m_writeBytes;m_writeChars;m_writeString;m_writeChar;m_writeBoolean;m_writeByte;m_writeShort;m_writeInt;m_writeLong;m_writeFloat;m_writeDouble;m_writeBytes;m_writeChars;m_writeString;m_writeUnsignedByte;m_writeUnsignedShort;m_writeUnsignedInt;m_writeUnsignedLong
1,TupleMarshalledBinding,n_TupleMarshalledBinding;f_cls;m_entryToObject;m_objectToEntry
1,TupleTupleMarshalledKeyCreator,n_TupleTupleMarshalledKeyCreator;f_keyName;f_binding;m_createSecondaryKey;m_nullifyForeignKey
1,TupleTupleBinding,n_TupleTupleBinding;m_entryToObject;m_objectToKey;m_objectToData;m_entryToObject;m_objectToKey;m_objectToData
1,ByteBinding,n_ByteBinding;f_BYTE_SIZE;m_entryToObject;m_objectToEntry;m_getTupleOutput;m_entryToByte;m_byteToEntry;m_sizedOutput
1,MarshalledTupleEntry,n_MarshalledTupleEntry;m_marshalEntry;m_unmarshalEntry
1,MarshalledTupleKeyEntity,n_MarshalledTupleKeyEntity;m_marshalPrimaryKey;m_unmarshalPrimaryKey;m_marshalSecondaryKey;m_nullifyForeignKey
1,TupleTupleMarshalledBinding,n_TupleTupleMarshalledBinding;f_cls;m_entryToObject;m_objectToKey;m_objectToData
1,StringBinding,n_StringBinding;m_entryToObject;m_objectToEntry;m_getTupleOutput;m_entryToString;m_stringToEntry;m_sizedOutput
1,ShortBinding,n_ShortBinding;f_SHORT_SIZE;m_entryToObject;m_objectToEntry;m_getTupleOutput;m_entryToShort;m_shortToEntry;m_sizedOutput
1,DoubleBinding,n_DoubleBinding;f_DOUBLE_SIZE;m_entryToObject;m_objectToEntry;m_getTupleOutput;m_entryToDouble;m_doubleToEntry;m_sizedOutput
1,LongBinding,n_LongBinding;f_LONG_SIZE;m_entryToObject;m_objectToEntry;m_getTupleOutput;m_entryToLong;m_longToEntry;m_sizedOutput
1,DbCompat,n_DbCompat;f_CDB;f_JOIN;f_NESTED_TRANSACTIONS;f_INSERTION_ORDERED_DUPLICATES;f_SEPARATE_DATABASE_FILES;f_MEMORY_SUBSYSTEM;f_LOCK_SUBSYSTEM;f_HASH_METHOD;f_RECNO_METHOD;f_QUEUE_METHOD;f_BTREE_RECNUM_METHOD;f_OPTIONAL_READ_UNCOMMITTED;f_SECONDARIES;m_getInitializeLocking;m_getInitializeCDB;m_isTypeBtree;m_isTypeHash;m_isTypeQueue;m_isTypeRecno;m_getBtreeRecordNumbers;m_getReadUncommitted;m_getRenumbering;m_getSortedDuplicates;m_getUnsortedDuplicates;m_cloneCursorConfig;m_getWriteCursor;m_setWriteCursor;m_setRecordNumber;m_getRecordNumber;m_getDatabaseFile;m_getCurrentRecordNumber;m_getSearchRecordNumber;m_getSearchRecordNumber;m_putAfter;m_putBefore;m_append;m_getThreadTransaction;m_setInitializeCache;m_setInitializeLocking;m_setInitializeCDB;m_setLockDetectModeOldest;m_setSerializableIsolation;m_setBtreeComparator;m_setTypeBtree;m_setTypeHash;m_setTypeRecno;m_setTypeQueue;m_setBtreeRecordNumbers;m_setReadUncommitted;m_setRenumbering;m_setSortedDuplicates;m_setUnsortedDuplicates;m_setRecordLength;m_setRecordPad;m_openDatabase;m_openSecondaryDatabase;m_makeDbName
1,XAEnvironment,n_XAEnvironment;f_DEBUG;m_getXATransaction;m_setXATransaction;m_commit;m_end;m_forget;m_isSameRM;m_prepare;m_recover;m_rollback;m_getTransactionTimeout;m_setTransactionTimeout;m_start;m_throwNewXAException
1,RunRecoveryException,n_RunRecoveryException;f_alreadyThrown;m_invalidate;m_setAlreadyThrown;m_toString
1,SecondaryTrigger,n_SecondaryTrigger;f_secDb;m_getDb;m_triggerAdded;m_triggerRemoved;m_databaseUpdated
1,TransactionConfig,n_TransactionConfig;f_sync;f_noSync;f_writeNoSync;f_noWait;f_readUncommitted;f_readCommitted;f_serializableIsolation;m_setSync;m_getSync;m_setNoSync;m_getNoSync;m_setWriteNoSync;m_getWriteNoSync;m_setNoWait;m_getNoWait;m_setReadUncommitted;m_getReadUncommitted;m_setDirtyRead;m_getDirtyRead;m_setReadCommitted;m_getReadCommitted;m_setSerializableIsolation;m_getSerializableIsolation;m_cloneConfig
1,Environment,n_Environment;m_verify;m_evictMemory;m_getMemoryUsage;m_removeDatabase;m_hook59;m_hook58;m_truncateDatabase;m_compress;m_getStats;m_getLockStats;m_getTransactionStats;f_PROPFILE_NAME;f_environmentImpl;f_defaultTxnConfig;f_handleConfig;f_referringDbs;f_referringDbTxns;f_valid;m_applyFileConfig;m_close;m_openDatabase;m_openSecondaryDatabase;m_openDb;m_validateDbConfigAgainstEnv;m_getHome;m_getDefaultTxnConfig;m_copyToHandleConfig;m_beginTransaction;m_checkpoint;m_sync;m_cleanLog;m_getConfig;m_setMutableConfig;m_getMutableConfig;m_upgrade;m_getDatabaseNames;m_getThreadTransaction;m_setThreadTransaction;m_addReferringHandle;m_addReferringHandle;m_removeReferringHandle;m_removeReferringHandle;m_getEnvironmentImpl;m_checkHandleIsValid;m_checkEnv
1,ForeignKeyNullifier,n_ForeignKeyNullifier;m_nullifyForeignKey
1,PreloadStatus,n_PreloadStatus;f_statusName;m_toString;f_SUCCESS;f_FILLED_CACHE;f_EXCEEDED_TIME
