1,About,n_about
1,Actions,f_findword;f_filter;m_linewrap;f_jfc;m_findnext;m__open;m_selectall;m_font;f_fontwindow;m_exit__wrappee__menubar;m_about;f_n;m_print;m_exit;m_saveas;m_selectfound;n_actions;f_filename;m_cut;m__save;m_find;f_filecontent;f_findindex;m_copy;m_open;m_paste;m_newfile;m_save
1,ExampleFileFilter,m_setdescription;f_filters;m_setextensionlistindescription;n_examplefilefilter;m_accept;m_addextension;m_getdescription;f_fulldescription;f_useextensionsindescription;f_type_unknown;f_description;f_hidden_file;m_isextensionlistindescription;m_getextension
1,Fonts,m_actionperformed;n_fonts
1,Notepad,m_buildtoolbar__wrappee__menubar;m_windowclosing;f_undoaction;f_linewrapmenuitem;m_actionperformed;m_buildfilemenu__wrappee__menubar;m_buildformatmenu__wrappee__find;m_buildtoolbar__wrappee__formatraw;m_gettextcomponent;m_buildfilemenu__wrappee__formatraw;m_buildtoolbar;m_buildtoolbar__wrappee__file;m_buildmenubar;m_buildtoolbar__wrappee__find;m_gettextarea;m_buildeditmenu__wrappee__clipboard;m_buildeditmenu;m_buildformatmenu;m_undoableedithappened;m_getlinewrap;f_undo;m_main;f_textarea;m_buildeditmenu__wrappee__undo;m_buildtoolbar__wrappee__clipboard;n_notepad;f_actions;m_buildhelpmenu;m_buildeditmenu__wrappee__file;m_buildtoolbar__wrappee__undo;m_buildfilemenu;f_redoaction
1,Print,m_printcomponent;m_disabledoublebuffering;n_print;m_print;f_componenttobeprinted;m_enabledoublebuffering
1,RedoAction,n_redoaction;f_notepad;m_actionperformed;m_update
1,UndoAction,f_notepad;m_actionperformed;m_update;n_undoaction
2,About,n_about
2,Actions,f_findword;f_filter;m_linewrap;m_findnext;f_jfc;m_actionperformed;m_selectall;m_font;m_about;f_n;m_print;m_exit;m_saveas;n_actions;f_option;f_filename;m_cut;m_find;m_new;f_filecontent;m_copy;f_font;m_open;m_paste;f_returnval;m_save
2,Center,n_center;m_ncenter;f_n
2,ExampleFileFilter,m_setdescription;f_filters;m_setextensionlistindescription;n_examplefilefilter;m_accept;m_addextension;m_getdescription;f_fulldescription;f_useextensionsindescription;f_type_unknown;f_description;f_hidden_file;m_isextensionlistindescription;m_getextension
2,Fonts,f_fjl;f_fjcb;m_getcajb;m_actionperformed;f_sizes;n_fonts;m_font;f_jp;f_okjb;f_sjcb;f_tjcb;f_types;f_jl;f_sjl;f_tjl;f_cajb;f_jjl;m_getokjb
2,Notepad,m_windowclosing;f_menubar;m_toolbarformathook;f_undoaction;m_menucutpastehook;m_actionperformed;f_undobutton;f_scrollpane;m_toolbarcutpastehook;f_file;f_new;m_menuformathook;m_menufileiohook;f_center;m_gettextarea;m_toolbarprinthook;m_menuredohook;m_undoableedithappened;m_getlinewrap;m_menuprinthook;f_undo;m_toolbarfileiohook;f_print;f_cut;m_main;f_linewrap;f_textarea;f_findbutton;f_printbutton;f_cutbutton;f_exit;n_notepad;f_actions;f_font;f_fontbutton;m_menuselectallhook;f_format;m_toolbarredohook;f_toolbar;f_redoaction;f_newbutton
2,Print,m_printcomponent;m_disabledoublebuffering;n_print;m_print;f_componenttobeprinted;m_enabledoublebuffering
2,RedoAction,n_redoaction;f_notepad;m_actionperformed;m_update
2,UndoAction,f_notepad;m_actionperformed;m_update;n_undoaction
2,fCenter,m_fcenter;f_f;n_fcenter
3,About,n_about
3,Actions,f_findword;f_filter;m_linewrap;f_jfc;m_findnext;m_actionperformed;m_selectall;m_font;m_about;f_n;m_print;m_exit;m_saveas;n_actions;f_option;f_filename;m_cut;m_find;m_new;f_filecontent;m_copy;f_font;m_open;m_paste;f_returnval;m_save
3,Center,n_center;m_ncenter;f_n;m_fcenter;f_f
3,ExampleFileFilter,m_setdescription;f_filters;m_setextensionlistindescription;n_examplefilefilter;m_accept;m_addextension;m_getdescription;f_fulldescription;f_useextensionsindescription;f_type_unknown;f_description;f_hidden_file;m_isextensionlistindescription;m_getextension
3,Fonts,f_fjl;f_fjcb;m_getcajb;m_actionperformed;f_sizes;n_fonts;m_font;f_jp;f_okjb;f_sjcb;f_tjcb;f_types;f_jl;f_sjl;f_tjl;f_cajb;f_jjl;m_getokjb
3,Notepad,m_windowclosing;f_menubar;f_undoaction;m_actionperformed;f_undobutton;f_scrollpane;f_find;f_file;f_new;f_center;m_gettextarea;m_undoableedithappened;m_getlinewrap;f_undo;f_linewrap;m_main;f_textarea;f_findbutton;f_cutbutton;n_notepad;f_actions;f_toolbar;f_redoaction;f_newbutton
3,Print,m_printcomponent;m_disabledoublebuffering;n_print;m_print;f_componenttobeprinted;m_enabledoublebuffering
3,RedoAction,n_redoaction;f_notepad;m_actionperformed;m_update
3,UndoAction,f_notepad;m_actionperformed;m_update;n_undoaction
4,Notepad,m_windowclosing;f_menubar;f_help;f_undoaction;m_getundoaction;m_actionperformed;f_scrollpane;f_find;f_file;f_new;f_center;f_aboutbutton;m_gettextarea;m_undoableedithappened;m_getlinewrap;f_undo;f_cut;m_main;f_linewrap;f_textarea;f_findbutton;f_about;m_getredoaction;f_cutbutton;m_getundo;n_notepad;f_actions;f_font;f_fontbutton;f_serialversionuid;f_format;f_toolbar;f_redoaction;f_newbutton
4,ExampleFileFilter,m_setdescription;f_filters;m_setextensionlistindescription;n_examplefilefilter;m_accept;m_addextension;m_getdescription;f_fulldescription;f_useextensionsindescription;f_type_unknown;f_description;f_hidden_file;m_isextensionlistindescription;m_getextension
4,RedoAction,f_serialversionuid;n_redoaction;f_notepad;m_actionperformed;m_update
4,Print,m_printcomponent;m_disabledoublebuffering;n_print;m_print;f_componenttobeprinted;m_enabledoublebuffering
4,About,n_about;f_serialversionuid
4,Center,n_center;m_ncenter;f_n;m_fcenter;f_f
4,Actions,f_findword;f_filter;m_linewrap;f_jfc;m_findnext;m_actionperformed;m_selectall;m_font;m_about;f_n;m_print;m_exit;m_saveas;n_actions;f_option;f_filename;m_cut;m_find;m_new;f_filecontent;m_copy;f_font;m_open;m_paste;f_returnval;m_save
4,Fonts,f_fjl;f_fjcb;m_getcajb;m_actionperformed;f_sizes;n_fonts;m_font;f_jp;f_okjb;f_sjcb;f_tjcb;f_serialversionuid;f_types;f_jl;f_sjl;f_tjl;f_cajb;f_jjl;m_getokjb
4,UndoAction,f_serialversionuid;f_notepad;m_actionperformed;m_update;n_undoaction
5,About,n_about
5,Actions,f_findword;f_filter;m_linewrap;f_jfc;m_findnext;m_actionperformed;m_selectall;m_font;m_about;f_n;m_print;m_exit;m_saveas;n_actions;f_option;f_filename;m_cut;m_find;m_new;f_filecontent;m_copy;f_font;m_open;m_paste;f_returnval;m_save
5,Center,n_center;m_ncenter;f_n;m_fcenter;f_f
5,ExampleFileFilter,m_setdescription;f_filters;m_setextensionlistindescription;n_examplefilefilter;m_accept;m_addextension;m_getdescription;f_fulldescription;f_useextensionsindescription;f_type_unknown;f_description;f_hidden_file;m_isextensionlistindescription;m_getextension
5,Fonts,f_fjl;f_fjcb;m_getcajb;m_actionperformed;f_sizes;n_fonts;m_font;f_jp;f_okjb;f_sjcb;f_tjcb;f_types;f_jl;f_sjl;f_tjl;f_cajb;f_jjl;m_getokjb
5,Notepad,m_windowclosing;f_menubar;f_undoaction;m_actionperformed;f_undobutton;f_scrollpane;f_find;f_file;f_new;f_center;f_selectall;m_gettextarea;m_undoableedithappened;m_getlinewrap;f_undo;f_print;f_cut;m_main;f_linewrap;f_textarea;f_findbutton;f_printbutton;f_cutbutton;f_exit;n_notepad;f_actions;f_font;f_fontbutton;m_conditionaladdtoolbar;f_toolbar;f_redoaction;f_newbutton
5,Print,m_printcomponent;m_disabledoublebuffering;n_print;m_print;f_componenttobeprinted;m_enabledoublebuffering
5,RedoAction,n_redoaction;f_notepad;m_actionperformed;m_update
5,UndoAction,f_notepad;m_actionperformed;m_update;n_undoaction
6,About,n_about
6,Actions,f_findword;f_filter;m_linewrap;f_jfc;m_findnext;m_actionperformed;m_selectall;m_font;m_about;f_n;m_print;m_exit;m_dosavequestions;m_saveas;n_actions;f_option;f_filename;m_cut;m_find;m_new;f_filecontent;m_copy;f_font;m_open;m_paste;f_returnval;m_save
6,Center,n_center;m_ncenter;f_n;m_fcenter;f_f
6,ExampleFileFilter,m_setdescription;f_filters;m_setextensionlistindescription;n_examplefilefilter;m_accept;m_addextension;m_getdescription;f_fulldescription;f_useextensionsindescription;f_type_unknown;f_description;f_hidden_file;m_isextensionlistindescription;m_getextension
6,Fonts,f_fjl;f_fjcb;m_getcajb;m_actionperformed;f_sizes;n_fonts;m_font;f_jp;f_okjb;f_sjcb;f_tjcb;f_types;f_jl;f_sjl;f_tjl;f_cajb;f_jjl;m_getokjb
6,Notepad,m_windowclosing;f_menubar;f_help;f_undoaction;m_actionperformed;f_undobutton;f_scrollpane;f_save;f_find;f_file;f_new;f_center;f_selectall;f_aboutbutton;m_gettextarea;m_undoableedithappened;m_getlinewrap;f_undo;f_print;f_cut;m_main;f_linewrap;f_textarea;f_findbutton;f_about;f_printbutton;f_cutbutton;n_notepad;f_actions;f_font;f_fontbutton;f_savebutton;f_toolbar;f_redoaction;f_newbutton
6,Print,m_printcomponent;m_disabledoublebuffering;n_print;m_print;f_componenttobeprinted;m_enabledoublebuffering
6,RedoAction,n_redoaction;f_notepad;m_actionperformed;m_update
6,UndoAction,f_notepad;m_actionperformed;m_update;n_undoaction
7,About,n_about
7,Actions,f_findword;f_filter;m_linewrap;f_jfc;m_new__wrappee__base;m_findnext;m_open__wrappee__base;m_actionperformed;m_selectall;m_font;m_exit__wrappee__base;m_about;f_n;m_print;m_exit;m_saveas;n_actions;f_option;f_filename;m_cut;m_find;m_new;f_filecontent;m_copy;f_font;m_open;m_paste;f_returnval;m_save
7,Center,n_center;m_ncenter;f_n;m_fcenter;f_f
7,ExampleFileFilter,m_setdescription;f_filters;m_setextensionlistindescription;n_examplefilefilter;m_accept;m_addextension;m_getdescription;f_fulldescription;f_useextensionsindescription;f_type_unknown;f_description;f_hidden_file;m_isextensionlistindescription;m_getextension
7,Fonts,f_fjl;f_fjcb;m_getcajb;m_actionperformed;f_sizes;n_fonts;m_font;f_jp;f_okjb;f_sjcb;f_tjcb;f_types;f_jl;f_sjl;f_tjl;f_cajb;f_jjl;m_getokjb
